,icon,precipIntensity,temperature,windSpeed,visibility,nyc_time,year,month,day,hour
2084,cloudy,0.0,0.011111111111112848,6.18,9.997,28/03/2015 21:00,2015,3,28,21
2085,cloudy,0.0,-0.5833333333333337,7.63,9.997,28/03/2015 22:00,2015,3,28,22
2086,cloudy,0.0,-1.1055555555555547,6.07,9.997,28/03/2015 23:00,2015,3,28,23
2087,cloudy,0.0,-2.1888888888888896,7.51,9.997,29/03/2015 00:00,2015,3,29,0
2088,cloudy,0.0,-2.7888888888888888,5.08,9.997,29/03/2015 01:00,2015,3,29,1
2089,cloudy,0.0,-2.7888888888888888,5.5,9.997,29/03/2015 02:00,2015,3,29,2
2090,cloudy,0.0,-2.7888888888888888,5.63,9.997,29/03/2015 03:00,2015,3,29,3
2091,cloudy,0.0,-2.7888888888888888,3.75,9.997,29/03/2015 04:00,2015,3,29,4
2092,cloudy,0.0,-3.2944444444444443,4.4,9.997,29/03/2015 05:00,2015,3,29,5
2093,cloudy,0.0,-3.2944444444444443,3.99,9.997,29/03/2015 06:00,2015,3,29,6
2094,partly-cloudy,0.0,-3.9166666666666665,3.63,9.997,29/03/2015 07:00,2015,3,29,7
2095,partly-cloudy,0.0,-3.2944444444444443,8.05,9.997,29/03/2015 08:00,2015,3,29,8
2096,partly-cloudy,0.0,-1.1055555555555547,4.81,9.997,29/03/2015 09:00,2015,3,29,9
2097,clear,0.0,0.5944444444444446,4.39,9.997,29/03/2015 10:00,2015,3,29,10
2098,clear,0.0,2.205555555555555,4.06,9.997,29/03/2015 11:00,2015,3,29,11
2099,clear,0.0,3.8944444444444435,3.39,9.997,29/03/2015 12:00,2015,3,29,12
2100,clear,0.0,5.0,3.14,9.997,29/03/2015 13:00,2015,3,29,13
2101,clear,0.0,5.222222222222221,5.74,9.997,29/03/2015 14:00,2015,3,29,14
2102,clear,0.0,7.194444444444446,3.46,9.997,29/03/2015 15:00,2015,3,29,15
2103,clear,0.0,7.805555555555554,3.33,9.997,29/03/2015 16:00,2015,3,29,16
2104,clear,0.0,8.294444444444444,4.17,9.997,29/03/2015 17:00,2015,3,29,17
2105,clear,0.0,8.294444444444444,3.88,9.997,29/03/2015 18:00,2015,3,29,18
2106,clear,0.0,7.194444444444446,2.96,9.997,29/03/2015 19:00,2015,3,29,19
2107,clear,0.0,6.099999999999998,1.47,9.997,29/03/2015 20:00,2015,3,29,20
2108,clear,0.0,4.161111111111112,1.68,9.997,29/03/2015 21:00,2015,3,29,21
2109,partly-cloudy,0.0,4.400000000000001,2.3,9.997,29/03/2015 22:00,2015,3,29,22
2110,partly-cloudy,0.0,3.8944444444444435,2.42,9.997,29/03/2015 23:00,2015,3,29,23
2111,partly-cloudy,0.0,2.205555555555555,2.56,9.997,30/03/2015 00:00,2015,3,30,0
2112,partly-cloudy,0.0,3.2944444444444443,2.91,9.997,30/03/2015 01:00,2015,3,30,1
2113,partly-cloudy,0.0,2.205555555555555,1.92,9.997,30/03/2015 02:00,2015,3,30,2
2114,cloudy,0.0,2.7999999999999994,3.28,9.997,30/03/2015 03:00,2015,3,30,3
2115,cloudy,0.0,2.7999999999999994,3.08,9.997,30/03/2015 04:00,2015,3,30,4
2116,cloudy,0.0,2.7999999999999994,3.37,9.997,30/03/2015 05:00,2015,3,30,5
2117,cloudy,0.0,3.2944444444444443,3.35,9.997,30/03/2015 06:00,2015,3,30,6
2118,cloudy,0.0,2.205555555555555,4.69,7.852,30/03/2015 07:00,2015,3,30,7
2119,cloudy,0.0,2.7999999999999994,3.49,9.997,30/03/2015 08:00,2015,3,30,8
2120,cloudy,0.0,3.2944444444444443,4.02,9.997,30/03/2015 09:00,2015,3,30,9
2121,cloudy,0.0,3.2944444444444443,11.39,9.997,30/03/2015 10:00,2015,3,30,10
2122,cloudy,0.0,4.400000000000001,3.99,9.997,30/03/2015 11:00,2015,3,30,11
2123,partly-cloudy,0.0,6.700000000000001,4.99,9.997,30/03/2015 12:00,2015,3,30,12
2124,partly-cloudy,0.0,9.405555555555557,5.28,9.997,30/03/2015 13:00,2015,3,30,13
2125,partly-cloudy,0.0,10.68888888888889,6.33,9.997,30/03/2015 14:00,2015,3,30,14
2126,partly-cloudy,0.0,12.200000000000001,6.94,9.997,30/03/2015 15:00,2015,3,30,15
2127,cloudy,0.0,11.105555555555558,7.82,9.997,30/03/2015 16:00,2015,3,30,16
2128,partly-cloudy,0.0,11.105555555555558,6.32,9.997,30/03/2015 17:00,2015,3,30,17
2129,partly-cloudy,0.0,11.694444444444443,5.86,9.997,30/03/2015 18:00,2015,3,30,18
2130,partly-cloudy,0.0,10.672222222222224,5.48,9.997,30/03/2015 19:00,2015,3,30,19
2131,partly-cloudy,0.0,9.766666666666666,2.47,9.997,30/03/2015 20:00,2015,3,30,20
2132,partly-cloudy,0.0,8.783333333333335,2.39,9.997,30/03/2015 21:00,2015,3,30,21
2133,partly-cloudy,0.0,8.294444444444444,4.72,9.997,30/03/2015 22:00,2015,3,30,22
2134,partly-cloudy,0.0,6.833333333333332,4.1,9.997,30/03/2015 23:00,2015,3,30,23
2135,cloudy,0.0,6.700000000000001,9.18,9.997,31/03/2015 00:00,2015,3,31,0
2136,partly-cloudy,0.0,6.099999999999998,4.54,9.997,31/03/2015 01:00,2015,3,31,1
2137,partly-cloudy,0.0,5.594444444444445,2.79,9.997,31/03/2015 02:00,2015,3,31,2
2138,partly-cloudy,0.0,5.594444444444445,1.99,9.997,31/03/2015 03:00,2015,3,31,3
2139,clear,0.0,5.0,1.53,9.997,31/03/2015 04:00,2015,3,31,4
2140,partly-cloudy,0.0,5.0,5.82,9.997,31/03/2015 05:00,2015,3,31,5
2141,partly-cloudy,0.0,4.400000000000001,6.91,9.997,31/03/2015 06:00,2015,3,31,6
2142,clear,0.0,3.2944444444444443,1.55,9.997,31/03/2015 07:00,2015,3,31,7
2143,partly-cloudy,0.0,5.0,5.82,9.997,31/03/2015 08:00,2015,3,31,8
2144,partly-cloudy,0.0,5.533333333333334,4.0,9.997,31/03/2015 09:00,2015,3,31,9
2145,partly-cloudy,0.0,7.194444444444446,3.51,9.997,31/03/2015 10:00,2015,3,31,10
2146,partly-cloudy,0.0,7.805555555555554,5.82,9.997,31/03/2015 11:00,2015,3,31,11
2147,partly-cloudy,0.0,7.805555555555554,3.61,9.997,31/03/2015 12:00,2015,3,31,12
2148,cloudy,0.0,7.194444444444446,5.74,9.997,31/03/2015 13:00,2015,3,31,13
2149,cloudy,0.0,6.700000000000001,0.0,9.997,31/03/2015 14:00,2015,3,31,14
2150,cloudy,0.0,5.0,3.01,9.997,31/03/2015 15:00,2015,3,31,15
2151,rain,0.0099,4.01111111111111,2.74,8.996,31/03/2015 16:00,2015,3,31,16
2152,cloudy,0.0,4.400000000000001,3.01,9.997,31/03/2015 17:00,2015,3,31,17
2153,cloudy,0.0,3.2944444444444443,3.49,9.997,31/03/2015 18:00,2015,3,31,18
2154,rain,0.0059,2.999999999999999,2.56,8.996,31/03/2015 19:00,2015,3,31,19
2155,rain,0.0157,1.7055555555555557,2.7,3.998,31/03/2015 20:00,2015,3,31,20
2156,rain,0.0119,1.7055555555555557,1.19,5.0,31/03/2015 21:00,2015,3,31,21
2157,cloudy,0.0,2.205555555555555,1.6,8.996,31/03/2015 22:00,2015,3,31,22
2158,cloudy,0.0,2.7999999999999994,1.87,9.997,31/03/2015 23:00,2015,3,31,23
2159,partly-cloudy,0.0,2.7999999999999994,2.18,9.997,01/04/2015 00:00,2015,4,1,0
2160,partly-cloudy,0.0,1.9944444444444462,3.29,9.997,01/04/2015 01:00,2015,4,1,1
2161,partly-cloudy,0.0,2.205555555555555,3.69,9.997,01/04/2015 02:00,2015,4,1,2
2162,partly-cloudy,0.0,1.7055555555555557,3.57,9.997,01/04/2015 03:00,2015,4,1,3
2163,partly-cloudy,0.0,1.0999999999999983,4.53,9.997,01/04/2015 04:00,2015,4,1,4
2164,clear,0.0,1.0999999999999983,4.42,9.997,01/04/2015 05:00,2015,4,1,5
2165,clear,0.0,0.5944444444444446,3.45,9.997,01/04/2015 06:00,2015,4,1,6
2166,partly-cloudy,0.0,0.5944444444444446,2.73,9.997,01/04/2015 07:00,2015,4,1,7
2167,partly-cloudy,0.0,1.1500000000000001,2.26,9.997,01/04/2015 08:00,2015,4,1,8
2168,partly-cloudy,0.0,2.205555555555555,3.25,9.997,01/04/2015 09:00,2015,4,1,9
2169,partly-cloudy,0.0,3.8944444444444435,8.05,9.997,01/04/2015 10:00,2015,4,1,10
2170,partly-cloudy,0.0,5.594444444444445,3.44,9.997,01/04/2015 11:00,2015,4,1,11
2171,partly-cloudy,0.0,7.194444444444446,4.61,9.997,01/04/2015 12:00,2015,4,1,12
2172,partly-cloudy,0.0,6.93888888888889,4.45,9.997,01/04/2015 13:00,2015,4,1,13
2173,partly-cloudy,0.0,8.900000000000002,5.27,9.997,01/04/2015 14:00,2015,4,1,14
2174,partly-cloudy,0.0,9.994444444444447,5.03,9.997,01/04/2015 15:00,2015,4,1,15
2175,clear,0.0,9.994444444444447,9.18,9.997,01/04/2015 16:00,2015,4,1,16
2176,clear,0.0,10.494444444444445,5.28,9.997,01/04/2015 17:00,2015,4,1,17
2177,clear,0.0,11.105555555555558,4.97,9.997,01/04/2015 18:00,2015,4,1,18
2178,clear,0.0,9.994444444444447,3.91,9.997,01/04/2015 19:00,2015,4,1,19
2179,clear,0.0,8.361111111111109,1.9,9.997,01/04/2015 20:00,2015,4,1,20
2180,clear,0.0,8.294444444444444,1.08,9.997,01/04/2015 21:00,2015,4,1,21
2181,clear,0.0,7.194444444444446,0.51,9.997,01/04/2015 22:00,2015,4,1,22
2182,clear,0.0,6.700000000000001,0.48,9.997,01/04/2015 23:00,2015,4,1,23
2183,clear,0.0,3.877777777777776,0.2,9.997,02/04/2015 00:00,2015,4,2,0
2184,clear,0.0,5.0,0.0,9.997,02/04/2015 01:00,2015,4,2,1
2185,clear,0.0,4.400000000000001,0.0,9.997,02/04/2015 02:00,2015,4,2,2
2186,clear,0.0,3.2944444444444443,0.0,9.997,02/04/2015 03:00,2015,4,2,3
2187,clear,0.0,3.2944444444444443,0.0,9.997,02/04/2015 04:00,2015,4,2,4
2188,clear,0.0,2.7999999999999994,0.46,9.997,02/04/2015 05:00,2015,4,2,5
2189,clear,0.0,2.7999999999999994,0.39,9.997,02/04/2015 06:00,2015,4,2,6
2190,partly-cloudy,0.0,2.7999999999999994,0.55,9.997,02/04/2015 07:00,2015,4,2,7
2191,clear,0.0,4.400000000000001,1.11,9.997,02/04/2015 08:00,2015,4,2,8
2192,partly-cloudy,0.0,7.194444444444446,5.82,9.997,02/04/2015 09:00,2015,4,2,9
2193,partly-cloudy,0.0,11.105555555555558,12.76,9.997,02/04/2015 10:00,2015,4,2,10
2194,partly-cloudy,0.0,14.400000000000002,6.42,9.997,02/04/2015 11:00,2015,4,2,11
2195,clear,0.0,16.099999999999998,6.56,9.997,02/04/2015 12:00,2015,4,2,12
2196,clear,0.0,17.800000000000004,6.83,9.997,02/04/2015 13:00,2015,4,2,13
2197,partly-cloudy,0.0,18.294444444444448,5.98,9.997,02/04/2015 14:00,2015,4,2,14
2198,clear,0.0,19.394444444444442,6.9,9.997,02/04/2015 15:00,2015,4,2,15
2199,clear,0.0,18.649999999999995,7.38,9.997,02/04/2015 16:00,2015,4,2,16
2200,partly-cloudy,0.0,18.294444444444448,13.88,9.997,02/04/2015 17:00,2015,4,2,17
2201,partly-cloudy,0.0,18.294444444444448,6.3,9.997,02/04/2015 18:00,2015,4,2,18
2202,partly-cloudy,0.0,17.800000000000004,4.66,9.997,02/04/2015 19:00,2015,4,2,19
2203,partly-cloudy,0.0,16.700000000000003,4.26,9.997,02/04/2015 20:00,2015,4,2,20
2204,cloudy,0.0,15.605555555555558,4.62,9.997,02/04/2015 21:00,2015,4,2,21
2205,cloudy,0.0,15.0,3.91,9.997,02/04/2015 22:00,2015,4,2,22
2206,cloudy,0.0,13.900000000000002,4.03,9.997,02/04/2015 23:00,2015,4,2,23
2207,cloudy,0.0,14.400000000000002,3.98,9.997,03/04/2015 00:00,2015,4,3,0
2208,cloudy,0.0,14.400000000000002,4.43,9.997,03/04/2015 01:00,2015,4,3,1
2209,cloudy,0.0,15.605555555555558,4.7,9.997,03/04/2015 02:00,2015,4,3,2
2210,cloudy,0.0,15.605555555555558,4.11,9.997,03/04/2015 03:00,2015,4,3,3
2211,cloudy,0.0,15.605555555555558,4.26,9.997,03/04/2015 04:00,2015,4,3,4
2212,cloudy,0.0,15.605555555555558,3.66,9.997,03/04/2015 05:00,2015,4,3,5
2213,cloudy,0.0,15.605555555555558,3.95,9.997,03/04/2015 06:00,2015,4,3,6
2214,cloudy,0.0,15.0,10.29,9.997,03/04/2015 07:00,2015,4,3,7
2215,cloudy,0.0,15.605555555555558,11.39,9.997,03/04/2015 08:00,2015,4,3,8
2216,cloudy,0.0,16.383333333333336,13.88,9.997,03/04/2015 09:00,2015,4,3,9
2217,cloudy,0.0,17.200000000000003,4.68,9.997,03/04/2015 10:00,2015,4,3,10
2218,rain,0.0005,16.099999999999998,3.73,9.997,03/04/2015 11:00,2015,4,3,11
2219,cloudy,0.0,16.700000000000003,4.31,9.997,03/04/2015 12:00,2015,4,3,12
2220,rain,0.0118,16.0,3.32,6.001,03/04/2015 13:00,2015,4,3,13
2221,rain,0.0315,16.099999999999998,2.86,8.996,03/04/2015 14:00,2015,4,3,14
2222,cloudy,0.0,16.700000000000003,3.65,8.996,03/04/2015 15:00,2015,4,3,15
2223,cloudy,0.0,17.800000000000004,4.08,9.997,03/04/2015 16:00,2015,4,3,16
2224,cloudy,0.0,17.800000000000004,3.45,9.997,03/04/2015 17:00,2015,4,3,17
2225,cloudy,0.0,17.800000000000004,2.65,9.997,03/04/2015 18:00,2015,4,3,18
2226,cloudy,0.0,17.200000000000003,1.37,9.997,03/04/2015 19:00,2015,4,3,19
2227,cloudy,0.0,16.700000000000003,1.68,8.996,03/04/2015 20:00,2015,4,3,20
2228,cloudy,0.0,16.099999999999998,1.19,7.995,03/04/2015 21:00,2015,4,3,21
2229,cloudy,0.0,16.099999999999998,1.11,7.002,03/04/2015 22:00,2015,4,3,22
2230,cloudy,0.0,16.099999999999998,1.2,5.0,03/04/2015 23:00,2015,4,3,23
2231,cloudy,0.0003,15.038888888888888,1.36,3.998,04/04/2015 00:00,2015,4,4,0
2232,cloudy,0.0,15.605555555555558,0.96,3.998,04/04/2015 01:00,2015,4,4,1
2233,fog,0.0,15.605555555555558,2.2,2.0,04/04/2015 02:00,2015,4,4,2
2234,cloudy,0.0,15.0,1.6,5.0,04/04/2015 03:00,2015,4,4,3
2235,cloudy,0.0,14.400000000000002,6.93,4.962,04/04/2015 04:00,2015,4,4,4
2236,cloudy,0.0,13.299999999999999,5.65,9.997,04/04/2015 05:00,2015,4,4,5
2237,cloudy,0.0,11.105555555555558,12.76,9.997,04/04/2015 06:00,2015,4,4,6
2238,partly-cloudy,0.0,9.405555555555557,7.74,9.997,04/04/2015 07:00,2015,4,4,7
2239,partly-cloudy,0.0,9.405555555555557,8.76,9.997,04/04/2015 08:00,2015,4,4,8
2240,partly-cloudy,0.0,9.994444444444447,8.09,9.997,04/04/2015 09:00,2015,4,4,9
2241,partly-cloudy,0.0,11.105555555555558,9.26,9.997,04/04/2015 10:00,2015,4,4,10
2242,partly-cloudy,0.0,10.42777777777778,9.49,9.997,04/04/2015 11:00,2015,4,4,11
2243,partly-cloudy,0.0,10.288888888888891,9.87,9.997,04/04/2015 12:00,2015,4,4,12
2244,clear,0.0,10.783333333333331,9.8,9.997,04/04/2015 13:00,2015,4,4,13
2245,clear,0.0,11.288888888888888,8.94,9.997,04/04/2015 14:00,2015,4,4,14
2246,clear,0.0,12.799999999999999,8.9,9.997,04/04/2015 15:00,2015,4,4,15
2247,clear,0.0,11.316666666666666,8.36,9.997,04/04/2015 16:00,2015,4,4,16
2248,clear,0.0,10.805555555555557,7.86,9.997,04/04/2015 17:00,2015,4,4,17
2249,clear,0.0,11.105555555555558,7.88,9.997,04/04/2015 18:00,2015,4,4,18
2250,clear,0.0,9.994444444444447,14.99,9.997,04/04/2015 19:00,2015,4,4,19
2251,clear,0.0,8.900000000000002,5.23,9.997,04/04/2015 20:00,2015,4,4,20
2252,clear,0.0,8.294444444444444,3.46,9.997,04/04/2015 21:00,2015,4,4,21
2253,clear,0.0,7.805555555555554,1.79,9.997,04/04/2015 22:00,2015,4,4,22
2254,clear,0.0,7.194444444444446,3.36,9.997,04/04/2015 23:00,2015,4,4,23
2255,clear,0.0,6.700000000000001,3.36,9.997,05/04/2015 00:00,2015,4,5,0
2256,clear,0.0,6.099999999999998,0.0,9.997,05/04/2015 01:00,2015,4,5,1
2257,clear,0.0,4.400000000000001,0.68,9.997,05/04/2015 02:00,2015,4,5,2
2258,partly-cloudy,0.0,5.0,0.83,9.997,05/04/2015 03:00,2015,4,5,3
2259,partly-cloudy,0.0,2.7999999999999994,1.44,9.997,05/04/2015 04:00,2015,4,5,4
2260,partly-cloudy,0.0,3.2944444444444443,5.82,9.997,05/04/2015 05:00,2015,4,5,5
2261,clear,0.0,3.2944444444444443,5.82,9.997,05/04/2015 06:00,2015,4,5,6
2262,clear,0.0,3.8944444444444435,2.42,9.997,05/04/2015 07:00,2015,4,5,7
2263,partly-cloudy,0.0,5.594444444444445,3.42,9.997,05/04/2015 08:00,2015,4,5,8
2264,partly-cloudy,0.0,7.805555555555554,8.05,9.997,05/04/2015 09:00,2015,4,5,9
2265,partly-cloudy,0.0,9.994444444444447,4.72,9.997,05/04/2015 10:00,2015,4,5,10
2266,partly-cloudy,0.0,12.200000000000001,11.39,9.997,05/04/2015 11:00,2015,4,5,11
2267,partly-cloudy,0.0,14.400000000000002,6.53,9.997,05/04/2015 12:00,2015,4,5,12
2268,partly-cloudy,0.0,16.700000000000003,7.1,9.997,05/04/2015 13:00,2015,4,5,13
2269,cloudy,0.0,16.700000000000003,8.55,9.997,05/04/2015 14:00,2015,4,5,14
2270,partly-cloudy,0.0,17.200000000000003,8.85,9.997,05/04/2015 15:00,2015,4,5,15
2271,cloudy,0.0,16.700000000000003,6.49,9.997,05/04/2015 16:00,2015,4,5,16
2272,cloudy,0.0,16.700000000000003,4.6,9.997,05/04/2015 17:00,2015,4,5,17
2273,cloudy,0.0,16.700000000000003,4.99,9.997,05/04/2015 18:00,2015,4,5,18
2274,partly-cloudy,0.0,15.333333333333334,3.54,9.997,05/04/2015 19:00,2015,4,5,19
2275,cloudy,0.0,15.0,3.03,9.997,05/04/2015 20:00,2015,4,5,20
2276,cloudy,0.0,12.722222222222221,3.37,9.997,05/04/2015 21:00,2015,4,5,21
2277,cloudy,0.0,10.6,2.65,9.997,05/04/2015 22:00,2015,4,5,22
2278,partly-cloudy,0.0,9.994444444444447,1.42,9.997,05/04/2015 23:00,2015,4,5,23
2279,clear,0.0,8.244444444444447,0.49,9.997,06/04/2015 00:00,2015,4,6,0
2280,clear,0.0,7.044444444444444,0.0,9.997,06/04/2015 01:00,2015,4,6,1
2281,clear,0.0,6.199999999999998,0.56,9.997,06/04/2015 02:00,2015,4,6,2
2282,clear,0.0,7.194444444444446,0.0,9.997,06/04/2015 03:00,2015,4,6,3
2283,clear,0.0,4.994444444444445,0.0,9.997,06/04/2015 04:00,2015,4,6,4
2284,clear,0.0,4.444444444444445,0.0,9.997,06/04/2015 05:00,2015,4,6,5
2285,clear,0.0,6.099999999999998,0.0,9.997,06/04/2015 06:00,2015,4,6,6
2286,partly-cloudy,0.0,5.0,4.69,9.997,06/04/2015 07:00,2015,4,6,7
2287,partly-cloudy,0.0,6.700000000000001,1.37,9.997,06/04/2015 08:00,2015,4,6,8
2288,partly-cloudy,0.0,8.900000000000002,4.69,8.996,06/04/2015 09:00,2015,4,6,9
2289,partly-cloudy,0.0,9.994444444444447,6.93,9.997,06/04/2015 10:00,2015,4,6,10
2290,partly-cloudy,0.0,12.799999999999999,6.93,9.997,06/04/2015 11:00,2015,4,6,11
2291,partly-cloudy,0.0,12.200000000000001,3.33,9.997,06/04/2015 12:00,2015,4,6,12
2292,partly-cloudy,0.0,13.900000000000002,2.8,9.997,06/04/2015 13:00,2015,4,6,13
2293,clear,0.0,15.0,3.27,9.997,06/04/2015 14:00,2015,4,6,14
2294,partly-cloudy,0.0,17.200000000000003,6.93,9.997,06/04/2015 15:00,2015,4,6,15
2295,clear,0.0,16.700000000000003,4.34,9.997,06/04/2015 16:00,2015,4,6,16
2296,clear,0.0,16.700000000000003,8.05,9.997,06/04/2015 17:00,2015,4,6,17
2297,partly-cloudy,0.0,15.605555555555558,2.88,9.997,06/04/2015 18:00,2015,4,6,18
2298,clear,0.0,15.605555555555558,4.69,9.997,06/04/2015 19:00,2015,4,6,19
2299,clear,0.0,14.400000000000002,0.0,9.997,06/04/2015 20:00,2015,4,6,20
2300,partly-cloudy,0.0,15.605555555555558,0.0,9.997,06/04/2015 21:00,2015,4,6,21
2301,partly-cloudy,0.0,16.700000000000003,1.29,9.997,06/04/2015 22:00,2015,4,6,22
2302,partly-cloudy,0.0,16.099999999999998,1.25,9.997,06/04/2015 23:00,2015,4,6,23
2303,partly-cloudy,0.0,15.605555555555558,0.87,9.997,07/04/2015 00:00,2015,4,7,0
2304,partly-cloudy,0.0,13.894444444444442,0.61,9.997,07/04/2015 01:00,2015,4,7,1
2305,cloudy,0.0,13.416666666666666,0.61,9.997,07/04/2015 02:00,2015,4,7,2
2306,cloudy,0.0,14.400000000000002,3.36,9.997,07/04/2015 03:00,2015,4,7,3
2307,cloudy,0.0,12.538888888888888,0.0,9.997,07/04/2015 04:00,2015,4,7,4
2308,cloudy,0.0,12.17222222222222,0.36,9.997,07/04/2015 05:00,2015,4,7,5
2309,cloudy,0.0,11.866666666666667,0.21,9.997,07/04/2015 06:00,2015,4,7,6
2310,cloudy,0.0,12.183333333333334,0.0,9.997,07/04/2015 07:00,2015,4,7,7
2311,cloudy,0.0,12.205555555555556,0.0,9.997,07/04/2015 08:00,2015,4,7,8
2312,cloudy,0.0015,12.216666666666669,1.18,9.997,07/04/2015 09:00,2015,4,7,9
2313,cloudy,0.0,14.400000000000002,1.7,9.997,07/04/2015 10:00,2015,4,7,10
2314,cloudy,0.0,13.900000000000002,3.0,9.997,07/04/2015 11:00,2015,4,7,11
2315,cloudy,0.0,13.299999999999999,3.39,9.997,07/04/2015 12:00,2015,4,7,12
2316,cloudy,0.0,11.694444444444443,4.37,9.997,07/04/2015 13:00,2015,4,7,13
2317,cloudy,0.0,12.200000000000001,4.56,9.997,07/04/2015 14:00,2015,4,7,14
2318,cloudy,0.0,12.200000000000001,3.69,9.997,07/04/2015 15:00,2015,4,7,15
2319,cloudy,0.0,10.6,3.88,9.997,07/04/2015 16:00,2015,4,7,16
2320,cloudy,0.0,9.994444444444447,4.7,9.997,07/04/2015 17:00,2015,4,7,17
2321,cloudy,0.0,8.905555555555557,3.3,8.996,07/04/2015 18:00,2015,4,7,18
2322,rain,0.0256,8.900000000000002,6.93,5.0,07/04/2015 19:00,2015,4,7,19
2323,rain,0.0157,8.005555555555553,4.0,5.831,07/04/2015 20:00,2015,4,7,20
2324,cloudy,0.0,7.805555555555554,3.85,7.995,07/04/2015 21:00,2015,4,7,21
2325,cloudy,0.0,7.805555555555554,3.43,9.997,07/04/2015 22:00,2015,4,7,22
2326,rain,0.0027,7.194444444444446,3.51,7.002,07/04/2015 23:00,2015,4,7,23
2327,rain,0.0085,6.700000000000001,2.86,6.001,08/04/2015 00:00,2015,4,8,0
2328,rain,0.0118,6.700000000000001,3.09,8.996,08/04/2015 01:00,2015,4,8,1
2329,cloudy,0.0,6.700000000000001,3.03,8.136,08/04/2015 02:00,2015,4,8,2
2330,cloudy,0.0,6.700000000000001,3.37,7.995,08/04/2015 03:00,2015,4,8,3
2331,cloudy,0.0,6.099999999999998,4.13,9.997,08/04/2015 04:00,2015,4,8,4
2332,cloudy,0.0,6.099999999999998,3.88,9.997,08/04/2015 05:00,2015,4,8,5
2333,cloudy,0.0,6.099999999999998,5.12,9.997,08/04/2015 06:00,2015,4,8,6
2334,cloudy,0.0,6.099999999999998,4.5,9.997,08/04/2015 07:00,2015,4,8,7
2335,cloudy,0.0,5.716666666666666,11.39,9.997,08/04/2015 08:00,2015,4,8,8
2336,cloudy,0.0,6.700000000000001,4.71,9.997,08/04/2015 09:00,2015,4,8,9
2337,cloudy,0.0,6.700000000000001,11.39,9.997,08/04/2015 10:00,2015,4,8,10
2338,cloudy,0.0,7.194444444444446,11.39,9.997,08/04/2015 11:00,2015,4,8,11
2339,cloudy,0.0,7.194444444444446,13.88,9.997,08/04/2015 12:00,2015,4,8,12
2340,cloudy,0.0,7.805555555555554,11.39,9.997,08/04/2015 13:00,2015,4,8,13
2341,cloudy,0.0,7.194444444444446,5.08,9.997,08/04/2015 14:00,2015,4,8,14
2342,cloudy,0.0,7.194444444444446,10.29,9.997,08/04/2015 15:00,2015,4,8,15
2343,cloudy,0.0,7.805555555555554,4.82,9.997,08/04/2015 16:00,2015,4,8,16
2344,cloudy,0.0,6.933333333333332,4.63,9.997,08/04/2015 17:00,2015,4,8,17
2345,cloudy,0.0,6.816666666666668,10.29,9.997,08/04/2015 18:00,2015,4,8,18
2346,cloudy,0.0,6.005555555555556,4.69,9.997,08/04/2015 19:00,2015,4,8,19
2347,cloudy,0.0,6.099999999999998,11.39,9.997,08/04/2015 20:00,2015,4,8,20
2348,cloudy,0.0,4.794444444444446,9.18,9.997,08/04/2015 21:00,2015,4,8,21
2349,cloudy,0.0,4.033333333333332,4.45,8.996,08/04/2015 22:00,2015,4,8,22
2350,cloudy,0.0,3.699999999999998,9.18,6.52,08/04/2015 23:00,2015,4,8,23
2351,cloudy,0.0,3.8944444444444435,3.5,7.002,09/04/2015 00:00,2015,4,9,0
2352,cloudy,0.0,3.8944444444444435,3.03,5.0,09/04/2015 01:00,2015,4,9,1
2353,cloudy,0.0,3.8944444444444435,2.88,9.997,09/04/2015 02:00,2015,4,9,2
2354,cloudy,0.0,3.8944444444444435,3.22,9.997,09/04/2015 03:00,2015,4,9,3
2355,cloudy,0.0,3.383333333333335,3.39,9.997,09/04/2015 04:00,2015,4,9,4
2356,cloudy,0.0,3.311111111111112,3.27,7.225,09/04/2015 05:00,2015,4,9,5
2357,cloudy,0.0,3.2944444444444443,3.44,6.454,09/04/2015 06:00,2015,4,9,6
2358,cloudy,0.0,3.1666666666666683,3.77,9.997,09/04/2015 07:00,2015,4,9,7
2359,cloudy,0.0,3.2722222222222226,4.01,9.997,09/04/2015 08:00,2015,4,9,8
2360,cloudy,0.0,3.3222222222222206,3.54,9.997,09/04/2015 09:00,2015,4,9,9
2361,cloudy,0.0,3.8944444444444435,3.81,9.997,09/04/2015 10:00,2015,4,9,10
2362,cloudy,0.0,3.800000000000002,10.29,9.997,09/04/2015 11:00,2015,4,9,11
2363,cloudy,0.0,4.31111111111111,8.05,9.997,09/04/2015 12:00,2015,4,9,12
2364,cloudy,0.0,4.516666666666668,8.05,9.997,09/04/2015 13:00,2015,4,9,13
2365,cloudy,0.0,5.0,4.04,9.997,09/04/2015 14:00,2015,4,9,14
2366,cloudy,0.0,5.594444444444445,3.42,9.997,09/04/2015 15:00,2015,4,9,15
2367,cloudy,0.0,6.099999999999998,8.05,9.997,09/04/2015 16:00,2015,4,9,16
2368,cloudy,0.0,6.099999999999998,5.82,9.997,09/04/2015 17:00,2015,4,9,17
2369,cloudy,0.0,6.099999999999998,6.93,9.997,09/04/2015 18:00,2015,4,9,18
2370,cloudy,0.0,6.099999999999998,2.1,9.997,09/04/2015 19:00,2015,4,9,19
2371,cloudy,0.0,5.594444444444445,0.0,3.998,09/04/2015 20:00,2015,4,9,20
